Image,label
img\Fancy_Little_Number_Tee\img_00000044.jpg,0
img\Arrow-Printed_Tee\img_00000004.jpg,0
img\Arrow-Printed_Tee\img_00000005.jpg,0
img\Arrow-Printed_Tee\img_00000006.jpg,0
img\Arrow-Printed_Tee\img_00000011.jpg,0
img\Arrow-Printed_Tee\img_00000015.jpg,0
img\Arrow-Printed_Tee\img_00000017.jpg,0
img\Arrow-Printed_Tee\img_00000024.jpg,0
img\Arrow-Printed_Tee\img_00000025.jpg,0
img\Arrow-Printed_Tee\img_00000027.jpg,0
img\Arrow-Printed_Tee\img_00000029.jpg,0
img\Arrow-Printed_Tee\img_00000031.jpg,0
img\Arrow-Printed_Tee\img_00000032.jpg,0
img\Arrow-Printed_Tee\img_00000036.jpg,0
img\Arrow-Printed_Tee\img_00000039.jpg,0
img\Arrow-Printed_Tee\img_00000042.jpg,0
img\Arrow-Printed_Tee\img_00000045.jpg,0
img\Arrow-Printed_Tee\img_00000050.jpg,0
img\Arrow-Printed_Tee\img_00000053.jpg,0
img\Arrow-Printed_Tee\img_00000055.jpg,0
img\Arrow-Printed_Tee\img_00000059.jpg,0
img\Arrow-Printed_Tee\img_00000060.jpg,0
img\Arrow-Printed_Tee\img_00000061.jpg,0
img\Arrow-Printed_Tee\img_00000062.jpg,0
img\Abstract_Buttoned_Top\img_00000004.jpg,0
img\Abstract_Buttoned_Top\img_00000008.jpg,0
img\Abstract_Buttoned_Top\img_00000010.jpg,0
img\Abstract_Buttoned_Top\img_00000012.jpg,0
img\Abstract_Buttoned_Top\img_00000018.jpg,0
img\Abstract_Buttoned_Top\img_00000026.jpg,0
img\Abstract_Buttoned_Top\img_00000029.jpg,0
img\Abstract_Buttoned_Top\img_00000030.jpg,0
img\Faux_Leather_Bomber_Jacket\img_00000067.jpg,0
img\Faux_Leather_Cutout_Jacket\img_00000031.jpg,0
img\Art_Nouveau_Floral_Print_Top\img_00000016.jpg,0
img\Art_Nouveau_Floral_Print_Top\img_00000017.jpg,0
img\Art_Nouveau_Floral_Print_Top\img_00000025.jpg,0
img\Art_Nouveau_Floral_Print_Top\img_00000027.jpg,0
img\Astronaut_Print_Tank\img_00000004.jpg,0
img\Astronaut_Print_Tank\img_00000016.jpg,0
img\Astronaut_Print_Tank\img_00000023.jpg,0
img\Astronaut_Print_Tank\img_00000027.jpg,0
img\Astronaut_Print_Tank\img_00000031.jpg,0
img\Astronaut_Print_Tank\img_00000033.jpg,0
img\Astronaut_Print_Tank\img_00000038.jpg,0
img\Astronaut_Print_Tank\img_00000039.jpg,0
img\Astronaut_Print_Tank\img_00000046.jpg,0
img\Asymmetric_Batwing_Top\img_00000004.jpg,0
img\Asymmetric_Batwing_Top\img_00000011.jpg,0
img\Asymmetric_Batwing_Top\img_00000012.jpg,0
img\Asymmetric_Batwing_Top\img_00000019.jpg,0
img\Asymmetric_Batwing_Top\img_00000022.jpg,0
img\Asymmetric_Batwing_Top\img_00000033.jpg,0
img\Asymmetric_Batwing_Top\img_00000038.jpg,0
img\Asymmetric_Batwing_Top\img_00000043.jpg,0
img\Asymmetric_Batwing_Top\img_00000050.jpg,0
img\Asymmetric_Batwing_Top\img_00000056.jpg,0
img\Asymmetric_Batwing_Top\img_00000058.jpg,0
img\Faux_Leather_Jersey\img_00000005.jpg,0
img\Faux_Leather_Jersey\img_00000016.jpg,0
img\Faux_Leather_Jersey\img_00000039.jpg,0
img\Faux_Leather_Jersey\img_00000042.jpg,0
img\Faux_Leather_Jersey\img_00000048.jpg,0
img\Faux_Leather_Jersey\img_00000049.jpg,0
img\Faux_Leather_Jersey\img_00000054.jpg,0
img\Faux_Leather_Jersey\img_00000057.jpg,0
img\Faux_Leather_Panel_Hoodie\img_00000049.jpg,0
img\Faux_Leather_Panel_Hoodie\img_00000051.jpg,0
img\Faux_Leather_Peplum_Jacket\img_00000023.jpg,0
img\Asymmetric_Zip-Front_Cardigan\img_00000038.jpg,1
img\Faux_Leather_Tank\img_00000009.jpg,0
img\Faux_Leather_Tank\img_00000023.jpg,0
img\Faux_Leather_Tank\img_00000041.jpg,0
img\Asymmetrical_Dolman_Sweater\img_00000031.jpg,0
img\Asymmetrical_Dolman_Sweater\img_00000060.jpg,0
img\Asymmetrical_Flounce_Tank\img_00000020.jpg,0
img\Asymmetrical_Flounce_Tank\img_00000039.jpg,0
img\Asymmetrical_Hem_Tee\img_00000013.jpg,0
img\Asymmetrical_Hem_Tee\img_00000018.jpg,0
img\Asymmetrical_Hem_Tee\img_00000021.jpg,0
img\Asymmetrical_Hem_Tee\img_00000022.jpg,0
img\Asymmetrical_Hem_Tee\img_00000025.jpg,0
img\Asymmetrical_Hem_Tee\img_00000031.jpg,0
img\Asymmetrical_Hem_Tee\img_00000060.jpg,0
img\Asymmetrical_Hem_Top\img_00000045.jpg,0
img\Asymmetrical_Loose_Knit_Top\img_00000045.jpg,0
img\Faux_Shearling_Parka\img_00000008.jpg,0
img\Athletic_Mesh-Paneled_Track_Jacket\img_00000001.jpg,0
img\Athletic_Mesh-Paneled_Track_Jacket\img_00000049.jpg,0
img\Athletic_Training_Tank\img_00000003.jpg,0
img\Athletic_Training_Tank\img_00000011.jpg,0
img\Athletic_Training_Tank\img_00000023.jpg,0
img\Athletic_Training_Tank\img_00000040.jpg,0
img\Athletic_Training_Tank\img_00000050.jpg,0
img\Athletic_Training_Tank\img_00000051.jpg,0
img\Athletic_Training_Tank\img_00000056.jpg,0
img\Faux_Suede_Moto_Jacket\img_00000002.jpg,0
img\Favorite_Basic_V-Neck_Tee\img_00000003.jpg,0
img\Favorite_Basic_V-Neck_Tee\img_00000007.jpg,0
img\Favorite_Basic_V-Neck_Tee\img_00000013.jpg,0
img\Favorite_Basic_V-Neck_Tee\img_00000023.jpg,0
img\Favorite_Basic_V-Neck_Tee\img_00000038.jpg,0
img\Favorite_Heathered_Tank\img_00000004.jpg,0
img\Favorite_Heathered_Tank\img_00000006.jpg,0
img\Favorite_Heathered_Tank\img_00000018.jpg,0
img\Favorite_Heathered_Tank\img_00000025.jpg,0
img\Favorite_Heathered_Tank\img_00000036.jpg,0
img\Favorite_Heathered_Tank\img_00000046.jpg,0
img\Favorite_Heathered_Tank\img_00000064.jpg,0
img\Favorite_Parka\img_00000027.jpg,0
img\Favorite_Relaxed_Fit_Tank\img_00000017.jpg,0
img\Favorite_Relaxed_Fit_Tank\img_00000043.jpg,0
img\Favorite_Scoop_Neck_Tank\img_00000006.jpg,0
img\Favorite_Scoop_Neck_Tank\img_00000034.jpg,0
img\Favorite_Slub_Knit_Tee\img_00000008.jpg,0
img\Favorite_Slub_Knit_Tee\img_00000012.jpg,0
img\Favorite_Soft_Knit_Tee\img_00000007.jpg,0
img\Favorite_Soft_Knit_Tee\img_00000017.jpg,0
img\Favorite_Soft_Knit_Tee\img_00000031.jpg,0
img\Audrey_Graphic_Tee\img_00000002.jpg,0
img\Audrey_Graphic_Tee\img_00000012.jpg,0
img\Audrey_Graphic_Tee\img_00000014.jpg,0
img\Audrey_Graphic_Tee\img_00000038.jpg,0
img\Audrey_Graphic_Tee\img_00000041.jpg,0
img\Audrey_Graphic_Tee\img_00000044.jpg,0
img\Audrey_Graphic_Tee\img_00000048.jpg,0
img\Audrey_Graphic_Tee\img_00000053.jpg,0
img\Audrey_Graphic_Tee\img_00000058.jpg,0
img\Audrey_Graphic_Tee\img_00000066.jpg,0
img\Favorite_V-Neck_Tee\img_00000002.jpg,0
img\Favorite_V-Neck_Tee\img_00000044.jpg,0
img\Audrey_Hepburn_Graphic_Tank\img_00000008.jpg,0
img\Audrey_Hepburn_Graphic_Tank\img_00000025.jpg,0
img\Felix_the_Cat_Muscle_Tee\img_00000032.jpg,0
img\Audrey_Hepburn_Tank_Top\img_00000003.jpg,0
img\Audrey_Hepburn_Tank_Top\img_00000006.jpg,0
img\Audrey_Hepburn_Tank_Top\img_00000008.jpg,0
img\Audrey_Hepburn_Tank_Top\img_00000014.jpg,0
img\Audrey_Hepburn_Tank_Top\img_00000016.jpg,0
img\Audrey_Hepburn_Tank_Top\img_00000018.jpg,0
img\Audrey_Hepburn_Tank_Top\img_00000022.jpg,0
img\Audrey_Hepburn_Tank_Top\img_00000028.jpg,0
img\Audrey_Hepburn_Tank_Top\img_00000039.jpg,0
img\Audrey_Hepburn_Tank_Top\img_00000040.jpg,0
img\Audrey_Hepburn_Tank_Top\img_00000041.jpg,0
img\Audrey_Hepburn_Tank_Top\img_00000044.jpg,0
img\Audrey_Hepburn_Tank_Top\img_00000047.jpg,0
img\Audrey_Hepburn_Tank_Top\img_00000048.jpg,0
img\Audrey_Hepburn_Tank_Top\img_00000051.jpg,0
img\Audrey_Hepburn_Tank_Top\img_00000054.jpg,0
img\Audrey_Hepburn_Tank_Top\img_00000062.jpg,0
img\Audrey_Hepburn_Tank_Top\img_00000067.jpg,0
img\Austin_Texas_Boxy_Tee\img_00000014.jpg,0
img\Austin_Texas_Boxy_Tee\img_00000019.jpg,0
img\Austin_Texas_Boxy_Tee\img_00000037.jpg,0
img\Austin_Texas_Boxy_Tee\img_00000043.jpg,0
img\Fitted_Cat_Print_Tee\img_00000002.jpg,0
img\Fitted_Cat_Print_Tee\img_00000011.jpg,0
img\Fitted_Cat_Print_Tee\img_00000012.jpg,0
img\Fitted_Cat_Print_Tee\img_00000013.jpg,0
img\Fitted_Cat_Print_Tee\img_00000015.jpg,0
img\Fitted_Cat_Print_Tee\img_00000019.jpg,0
img\Fitted_Cat_Print_Tee\img_00000021.jpg,0
img\Fitted_Cat_Print_Tee\img_00000022.jpg,0
img\Fitted_Cat_Print_Tee\img_00000023.jpg,0
img\Fitted_Cat_Print_Tee\img_00000026.jpg,0
img\Fitted_Cat_Print_Tee\img_00000028.jpg,0
img\Fitted_Cat_Print_Tee\img_00000029.jpg,0
img\Fitted_Cat_Print_Tee\img_00000031.jpg,0
img\Fitted_Cat_Print_Tee\img_00000032.jpg,0
img\Fitted_Cat_Print_Tee\img_00000033.jpg,0
img\Fitted_Cat_Print_Tee\img_00000034.jpg,0
img\Fitted_Cat_Print_Tee\img_00000037.jpg,0
img\Fitted_Cat_Print_Tee\img_00000039.jpg,0
img\Fitted_Cat_Print_Tee\img_00000040.jpg,0
img\Fitted_Cat_Print_Tee\img_00000050.jpg,0
img\Fitted_Cat_Print_Tee\img_00000052.jpg,0
img\Fitted_Cat_Print_Tee\img_00000057.jpg,0
img\Fitted_Cat_Print_Tee\img_00000059.jpg,0
img\Fitted_Ribbed-Knit_Sweater\img_00000020.jpg,0
img\Fitted_Ribbed-Knit_Sweater\img_00000038.jpg,0
img\Fitted_V-Neck_Cardigan\img_00000008.jpg,0
img\Fitted_V-Neck_Tee\img_00000011.jpg,0
img\Fitted_V-Neck_Tee\img_00000012.jpg,0
img\Fitted_V-Neck_Tee\img_00000025.jpg,0
img\Fitted_V-Neck_Tee\img_00000050.jpg,0
img\Fitted_V-Neck_Tee\img_00000051.jpg,0
img\Fitted_V-Neck_Tee\img_00000066.jpg,0
img\Fitted_V-Neck_Tee\img_00000069.jpg,0
img\Flawless_Knit_Tank\img_00000036.jpg,0
img\Flecked_Knit_Tank\img_00000003.jpg,0
img\Flecked_Knit_Tank\img_00000011.jpg,0
img\Flecked_Knit_Tank\img_00000027.jpg,0
img\Flecked_Knit_Tank\img_00000032.jpg,0
img\Floral_Burnout_Boxy_Tee\img_00000036.jpg,0
img\BAE_Graphic_Tee\img_00000010.jpg,0
img\BAE_Graphic_Tee\img_00000011.jpg,0
img\BAE_Graphic_Tee\img_00000012.jpg,0
img\BAE_Graphic_Tee\img_00000023.jpg,0
img\BAE_Graphic_Tee\img_00000026.jpg,0
img\BAE_Graphic_Tee\img_00000027.jpg,0
img\BAE_Graphic_Tee\img_00000031.jpg,0
img\BAE_Graphic_Tee\img_00000039.jpg,0
img\BAE_Graphic_Tee\img_00000041.jpg,0
img\BAE_Graphic_Tee\img_00000053.jpg,0
img\BAE_Graphic_Tee\img_00000062.jpg,0
img\Floral_Crochet_Sweater\img_00000037.jpg,0
img\Floral_Crochet_Tank\img_00000002.jpg,0
img\Floral_Crochet_Tank\img_00000015.jpg,0
img\Floral_Crochet_Tank\img_00000023.jpg,0
img\Floral_Crochet_Tank\img_00000027.jpg,0
img\Floral_Crochet_Tank\img_00000033.jpg,0
img\Floral_Crochet_Tank\img_00000036.jpg,0
img\Floral_Crochet_Tank\img_00000044.jpg,0
img\Floral_Crochet_Tank\img_00000045.jpg,0
img\Floral_Crochet_Tank\img_00000050.jpg,0
img\BRB_Graphic_Tee\img_00000008.jpg,0
img\BRB_Graphic_Tee\img_00000010.jpg,0
img\BRB_Graphic_Tee\img_00000011.jpg,0
img\BRB_Graphic_Tee\img_00000015.jpg,0
img\BRB_Graphic_Tee\img_00000016.jpg,0
img\BRB_Graphic_Tee\img_00000017.jpg,0
img\BRB_Graphic_Tee\img_00000022.jpg,0
img\BRB_Graphic_Tee\img_00000024.jpg,0
img\Floral_Crochet-Paneled_Sweater\img_00000005.jpg,0
img\Floral_Cropped_Sweater_Tank\img_00000006.jpg,0
img\Floral_Cropped_Sweater_Tank\img_00000010.jpg,0
img\Floral_Cropped_Sweater_Tank\img_00000016.jpg,0
img\Floral_Cropped_Sweater_Tank\img_00000018.jpg,0
img\Floral_Cropped_Sweater_Tank\img_00000020.jpg,0
img\Floral_Cropped_Sweater_Tank\img_00000025.jpg,0
img\Floral_Cropped_Sweater_Tank\img_00000030.jpg,0
img\Floral_Cropped_Sweater_Tank\img_00000033.jpg,0
img\Floral_Cropped_Sweater_Tank\img_00000073.jpg,0
img\Floral_Eyelet_Tank\img_00000043.jpg,0
img\Floral_Eyelet_Tank\img_00000046.jpg,0
img\Floral_Foliage_Print_Cardigan\img_00000007.jpg,0
img\Floral_Foliage_Print_Cardigan\img_00000013.jpg,0
img\Bad_Influence_Tee\img_00000007.jpg,0
img\Bad_Influence_Tee\img_00000009.jpg,0
img\Bad_Influence_Tee\img_00000013.jpg,0
img\Bad_Influence_Tee\img_00000014.jpg,0
img\Bad_Influence_Tee\img_00000038.jpg,0
img\Bad_Influence_Tee\img_00000047.jpg,0
img\Bad_Influence_Tee\img_00000048.jpg,0
img\Bad_Influence_Tee\img_00000058.jpg,0
img\Bad_Influence_Tee\img_00000061.jpg,0
img\Floral_Lace_Tank\img_00000028.jpg,0
img\Floral_Lace_Tank\img_00000054.jpg,0
img\Floral_Lace_Tee\img_00000001.jpg,0
img\Floral_Lace-Paneled_Cardigan\img_00000010.jpg,0
img\Floral_Lace-Paneled_Cardigan\img_00000052.jpg,0
img\Floral_Lace-Paneled_Tee\img_00000002.jpg,0
img\Floral_Lace-Paneled_Tee\img_00000018.jpg,0
img\Floral_Lace-Paneled_Tee\img_00000027.jpg,0
img\Floral_Paisley_Crochet_Jacket\img_00000028.jpg,0
img\Floral_Paisley_Crochet_Jacket\img_00000038.jpg,0
img\Floral_Print_Buttoned_Tank\img_00000003.jpg,0
img\Floral_Print_Buttoned_Tank\img_00000032.jpg,0
img\Floral_Print_Buttoned_Tank\img_00000036.jpg,0
img\Floral_Print_Knit_Tank\img_00000028.jpg,1
img\Floral_Print_Knit_Tank\img_00000041.jpg,1
img\Bali_Muscle_Tee\img_00000008.jpg,0
img\Bali_Muscle_Tee\img_00000013.jpg,0
img\Bali_Muscle_Tee\img_00000014.jpg,0
img\Bali_Muscle_Tee\img_00000026.jpg,0
img\Bali_Muscle_Tee\img_00000029.jpg,0
img\Floral_Print_Pocket_Tee\img_00000002.jpg,0
img\Floral_Print_Pocket_Tee\img_00000008.jpg,0
img\Floral_Print_Pocket_Tee\img_00000010.jpg,0
img\Floral_Print_Pocket_Tee\img_00000011.jpg,0
img\Floral_Print_Pocket_Tee\img_00000012.jpg,0
img\Floral_Print_Pocket_Tee\img_00000016.jpg,0
img\Floral_Print_Pocket_Tee\img_00000023.jpg,0
img\Floral_Print_Pocket_Tee\img_00000031.jpg,0
img\Floral_Print_Pocket_Tee\img_00000038.jpg,0
img\Floral_Print_Pocket_Tee\img_00000046.jpg,0
img\Floral_Print_Pocket_Tee\img_00000050.jpg,0
img\Floral_Print_Pocket_Tee\img_00000051.jpg,0
img\Floral_Print_Pocket_Tee\img_00000052.jpg,0
img\Floral_Print_Racerback_Tank\img_00000025.jpg,0
img\Floral_Print_Raglan_Tee\img_00000002.jpg,0
img\Floral_Print_Raglan_Tee\img_00000004.jpg,0
img\Floral_Print_Raglan_Tee\img_00000011.jpg,0
img\Floral_Print_Raglan_Tee\img_00000017.jpg,0
img\Floral_Print_Raglan_Tee\img_00000024.jpg,0
img\Floral_Print_Raglan_Tee\img_00000027.jpg,0
img\Floral_Print_Raglan_Tee\img_00000029.jpg,0
img\Floral_Print_Raglan_Tee\img_00000032.jpg,0
img\Floral_Print_Raglan_Tee\img_00000043.jpg,0
img\Floral_Print_Raglan_Tee\img_00000044.jpg,0
img\Floral_Print_Raglan_Tee\img_00000047.jpg,0
img\Floral_Print_Raglan_Tee\img_00000048.jpg,0
img\Floral_Print_Raglan_Tee\img_00000052.jpg,0
img\Floral_Print_Raglan_Tee\img_00000061.jpg,0
img\Floral_Print_Tank\img_00000006.jpg,1
img\Floral_Print_Tank\img_00000049.jpg,0
img\Floral_Print_Tee\img_00000005.jpg,0
img\Floral_Print_Tee\img_00000006.jpg,0
img\Floral_Print_Tee\img_00000008.jpg,0
img\Floral_Print_Tee\img_00000017.jpg,0
img\Floral_Print_Tee\img_00000019.jpg,0
img\Floral_Print_Tee\img_00000021.jpg,0
img\Floral_Print_Tee\img_00000024.jpg,0
img\Floral_Print_Tee\img_00000025.jpg,0
img\Floral_Print_Tee\img_00000027.jpg,0
img\Floral_Print_Tee\img_00000029.jpg,0
img\Floral_Print_Tee\img_00000031.jpg,0
img\Floral_Print_Tee\img_00000033.jpg,0
img\Floral_Print_Tee\img_00000034.jpg,0
img\Floral_Print_Tee\img_00000036.jpg,0
img\Floral_Print_Tee\img_00000037.jpg,0
img\Floral_Print_Tee\img_00000039.jpg,0
img\Floral_Print_Tee\img_00000040.jpg,0
img\Floral_Print_Tee\img_00000042.jpg,0
img\Floral_Print_Tee\img_00000053.jpg,0
img\Floral_Print_Tee\img_00000054.jpg,0
img\Floral_Print_Tee\img_00000058.jpg,0
img\Floral_Print_Tee\img_00000059.jpg,0
img\Floral_Print_Tee\img_00000060.jpg,0
img\Floral_Print_Tee\img_00000061.jpg,0
img\Floral_Print_Tee\img_00000065.jpg,0
img\Floral_Print_Tee\img_00000066.jpg,0
img\Floral_Print_Tee\img_00000068.jpg,0
img\Floral_Print_Tee\img_00000069.jpg,0
img\Floral_Print_Tee\img_00000071.jpg,0
img\Floral_Print_Tee\img_00000072.jpg,0
img\Floral_Print_Tee\img_00000073.jpg,0
img\Floral_Print_Tee\img_00000075.jpg,0
img\Floral_Print_Tee\img_00000078.jpg,0
img\Floral_Raglan_Sweater\img_00000034.jpg,0
img\Floral_Raglan_Sweater\img_00000051.jpg,0
img\Floral_Robin_Print_Tee\img_00000005.jpg,0
img\Floral_Robin_Print_Tee\img_00000006.jpg,0
img\Floral_Robin_Print_Tee\img_00000007.jpg,0
img\Floral_Robin_Print_Tee\img_00000010.jpg,0
img\Floral_Robin_Print_Tee\img_00000014.jpg,0
img\Floral_Robin_Print_Tee\img_00000015.jpg,0
img\Floral_Robin_Print_Tee\img_00000021.jpg,0
img\Floral_Robin_Print_Tee\img_00000022.jpg,0
img\Floral_Robin_Print_Tee\img_00000023.jpg,0
img\Floral_Robin_Print_Tee\img_00000025.jpg,0
img\Floral_Robin_Print_Tee\img_00000026.jpg,0
img\Floral_Robin_Print_Tee\img_00000027.jpg,0
img\Floral_Robin_Print_Tee\img_00000028.jpg,0
img\Floral_Robin_Print_Tee\img_00000031.jpg,0
img\Floral_Robin_Print_Tee\img_00000032.jpg,0
img\Floral_Robin_Print_Tee\img_00000034.jpg,0
img\Floral_Robin_Print_Tee\img_00000037.jpg,0
img\Floral_Robin_Print_Tee\img_00000040.jpg,0
img\Floral_Robin_Print_Tee\img_00000043.jpg,0
img\Floral_Robin_Print_Tee\img_00000046.jpg,0
img\Floral_Robin_Print_Tee\img_00000049.jpg,0
img\Floral_Robin_Print_Tee\img_00000051.jpg,0
img\Floral_Robin_Print_Tee\img_00000052.jpg,0
img\Floral_Robin_Print_Tee\img_00000055.jpg,0
img\Floral_Smile_Tee\img_00000003.jpg,0
img\Floral_Smile_Tee\img_00000004.jpg,0
img\Floral_Smile_Tee\img_00000008.jpg,0
img\Floral_Smile_Tee\img_00000009.jpg,0
img\Floral_Smile_Tee\img_00000012.jpg,0
img\Floral_Smile_Tee\img_00000015.jpg,0
img\Floral_Smile_Tee\img_00000018.jpg,0
img\Floral_Smile_Tee\img_00000020.jpg,0
img\Floral_Smile_Tee\img_00000023.jpg,0
img\Floral_Smile_Tee\img_00000030.jpg,0
img\Floral_Smile_Tee\img_00000031.jpg,0
img\Floral_Smile_Tee\img_00000038.jpg,0
img\Floral_Smile_Tee\img_00000047.jpg,0
img\Floral_Smile_Tee\img_00000048.jpg,0
img\Floral_Smile_Tee\img_00000050.jpg,0
img\Floral_Smile_Tee\img_00000053.jpg,0
img\Floral_Smile_Tee\img_00000067.jpg,0
img\Floral_Smile_Tee\img_00000069.jpg,0
img\Floral_Smile_Tee\img_00000075.jpg,0
img\Floral_Stripe_Print_Tank\img_00000028.jpg,0
img\Abstract_Chevron_Print_Top\img_00000001.jpg,0
img\Abstract_Chevron_Print_Top\img_00000008.jpg,0
img\Abstract_Chevron_Print_Top\img_00000014.jpg,0
img\Floral_Tulip-Back_Marled_Sweater\img_00000010.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000003.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000005.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000007.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000014.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000015.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000016.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000017.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000019.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000020.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000021.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000022.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000023.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000024.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000027.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000029.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000031.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000032.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000035.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000037.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000039.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000042.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000043.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000044.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000045.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000047.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000050.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000051.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000052.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000053.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000054.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000056.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000057.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000058.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000059.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000060.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000062.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000064.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000066.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000067.jpg,0
img\Floral_and_Bird_Print_Tee\img_00000071.jpg,0
img\Flower_Print_Raglan_Tee\img_00000005.jpg,0
img\Flower_Print_Raglan_Tee\img_00000011.jpg,0
img\Flower_Print_Raglan_Tee\img_00000018.jpg,0
img\Flower_Print_Raglan_Tee\img_00000024.jpg,0
img\Flower_Print_Raglan_Tee\img_00000039.jpg,0
img\Bandana_Print_Crop_Top\img_00000055.jpg,0
img\Bandana_Print_Crop_Top\img_00000059.jpg,0
img\Bandana_Print_Crop_Top\img_00000065.jpg,0
img\Flutter_Sleeve_Woven_Tee\img_00000019.jpg,0
img\Flutter-Hem_Tee\img_00000022.jpg,0
img\Flutter-Hem_Tee\img_00000028.jpg,0
img\Flutter-Hem_Tee\img_00000035.jpg,0
img\Flutter-Hem_Tee\img_00000036.jpg,0
img\Bandana_Print_Layered_Tee\img_00000007.jpg,0
img\Bandana_Print_Layered_Tee\img_00000008.jpg,0
img\Bandana_Print_Layered_Tee\img_00000009.jpg,0
img\Bandana_Print_Layered_Tee\img_00000023.jpg,0
img\Bandana_Print_Layered_Tee\img_00000024.jpg,0
img\Bandana_Print_Layered_Tee\img_00000028.jpg,0
img\Bandana_Print_Layered_Tee\img_00000030.jpg,0
img\Bandana_Print_Layered_Tee\img_00000033.jpg,0
img\Bandana_Print_Layered_Tee\img_00000053.jpg,0
img\Bandana_Print_Layered_Tee\img_00000054.jpg,0
img\Bandana_Print_Layered_Tee\img_00000058.jpg,0
img\Bandana_Print_Layered_Tee\img_00000059.jpg,0
img\Bandana_Print_Layered_Tee\img_00000060.jpg,0
img\Bandana_Print_Muscle_Tee\img_00000005.jpg,0
img\Bandana_Print_Muscle_Tee\img_00000021.jpg,0
img\Bandana_Print_Muscle_Tee\img_00000024.jpg,0
img\Bandana_Print_Muscle_Tee\img_00000026.jpg,0
img\Bandana_Print_Muscle_Tee\img_00000033.jpg,0
img\Follow_Your_Heart_Tee\img_00000003.jpg,0
img\Follow_Your_Heart_Tee\img_00000006.jpg,0
img\Follow_Your_Heart_Tee\img_00000016.jpg,0
img\Follow_Your_Heart_Tee\img_00000025.jpg,0
img\Follow_Your_Heart_Tee\img_00000026.jpg,0
img\Follow_Your_Heart_Tee\img_00000027.jpg,0
img\Follow_Your_Heart_Tee\img_00000029.jpg,0
img\Follow_Your_Heart_Tee\img_00000030.jpg,0
img\Follow_Your_Heart_Tee\img_00000040.jpg,0
img\Follow_Your_Heart_Tee\img_00000049.jpg,0
img\Follow_Your_Heart_Tee\img_00000057.jpg,0
img\Follow_Your_Heart_Tee\img_00000070.jpg,0
img\For_You_Graphic_Tee\img_00000002.jpg,0
img\For_You_Graphic_Tee\img_00000007.jpg,0
img\For_You_Graphic_Tee\img_00000015.jpg,0
img\For_You_Graphic_Tee\img_00000018.jpg,0
img\For_You_Graphic_Tee\img_00000023.jpg,0
img\For_You_Graphic_Tee\img_00000033.jpg,0
img\For_You_Graphic_Tee\img_00000043.jpg,0
img\For_You_Graphic_Tee\img_00000047.jpg,0
img\For_You_Graphic_Tee\img_00000048.jpg,0
img\For_You_Graphic_Tee\img_00000052.jpg,0
img\For_You_Graphic_Tee\img_00000063.jpg,0
img\For_You_Graphic_Tee\img_00000066.jpg,0
img\For_You_Graphic_Tee\img_00000070.jpg,0
img\For_You_Graphic_Tee\img_00000077.jpg,0
img\For_You_Graphic_Tee\img_00000079.jpg,0
img\Forever_21_All_Day_Muscle_Tee\img_00000001.jpg,0
img\Foulard_Print_Tee\img_00000001.jpg,0
img\Foulard_Print_Tee\img_00000002.jpg,0
img\Foulard_Print_Tee\img_00000005.jpg,0
img\Foulard_Print_Tee\img_00000006.jpg,0
img\Foulard_Print_Tee\img_00000007.jpg,0
